"JOINED","FIRST NAME","LAST NAME","EMAIL","COHORT","GROUP(S)","MENTEE STATUS","ADVISOR/MENTOR STATUS","WEBINAR STATUS","LAST LOGIN","MENTEE PROFILE CREATED","ADVISOR/MENTOR PROFILE CREATED","EXTERNAL ID","FIRSTHAND ID","GRADUATION YEAR","DEGREES","SCHOOLS","CONSULTS GIVEN","CONSULTS RECEIVED","TOTAL CONSULTS","CURRENT EMPLOYER","CURRENT LOCATION","CURRENT INDUSTRY","CURRENT JOB FUNCTION","LIST(S)","AVERAGE ADVISOR/MENTOR RATING","% POSITIVE ADVISOR/MENTOR REVIEWS","IS RESTRICTED TO GROUPS","OUT-OF-OFFICE SINCE","OUT-OF-OFFICE UNTIL","NOTES","PROGRAMS","AFFILIATION","PHONE NUMBER","BOOTH(S)","BOOTH(S) MANAGED","FAIRS","FIELD OF STUDY","GENDER","RACE / ETHNICITY","RESUME"
"Jan 06, 2022","Jide","Akinjisola","catchall+user-9197471@firsthand.co","recent-alumni","","Incomplete Registration","Incomplete Registration","N/A - No Access","Oct 25, 2022","","","262741","9197471","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Rotimi","Akinyemi","catchall+user-9197472@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262742","9197472","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Monifa","Akowe Halsey","catchall+user-9197473@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262743","9197473","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Samantha","Alaimo","catchall+user-9197474@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262744","9197474","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Osama","Alashwal","catchall+user-9197475@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262745","9197475","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Paige","Albers","catchall+user-9197476@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262746","9197476","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Elizabeth","Albone","catchall+user-9197477@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262747","9197477","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Juliana","Alcantara","catchall+user-9197478@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262748","9197478","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Slater","Alcantara","catchall+user-9197479@firsthand.co","recent-alumni","","Incomplete Registration","Incomplete Registration","N/A - No Access","Feb 17, 2022","","","262749","9197479","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Michelle","Aldazabal","catchall+user-9197480@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262750","9197480","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Damon","Aldrich","catchall+user-9197481@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262751","9197481","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Raisa","Alejandro","catchall+user-9197482@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262752","9197482","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Kyle","Alessandro","catchall+user-9197483@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262753","9197483","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Lagzacine","Alexandre","catchall+user-9197484@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262754","9197484","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Isabella","Alger","catchall+user-9197485@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262755","9197485","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Giavanna","Alicea","catchall+user-9197486@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262756","9197486","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Brendan","Allan","catchall+user-9197487@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262757","9197487","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Emily","Abbott","catchall+user-9197442@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262712","9197442","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Jean","Abdallah","catchall+user-9197443@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262713","9197443","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Caitlin","Abel","catchall+user-9197444@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262714","9197444","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Kaden","Abi Aad","catchall+user-9197445@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262715","9197445","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Sara","Abrahamson","catchall+user-9197446@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262716","9197446","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Jack","Abrain","catchall+user-9197447@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262717","9197447","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Matthew","Accinno","catchall+user-9197448@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262718","9197448","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Lauren","Achenbach","catchall+user-9197449@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262719","9197449","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Hazel","Acosta","catchall+user-9197450@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262720","9197450","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Christian","Adam","catchall+user-9197451@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262721","9197451","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Jenipher","Adames","catchall+user-9197452@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262722","9197452","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Connor","Adams","catchall+user-9197453@firsthand.co","recent-alumni","","Incomplete Registration","Incomplete Registration","N/A - No Access","Feb 15, 2022","","","262723","9197453","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Oluwatoni","Adebanjo","catchall+user-9197454@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262724","9197454","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Kofoworola","Adebiyi","catchall+user-9197455@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262725","9197455","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Patricia","Adegboyega","catchall+user-9197456@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262726","9197456","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Jeremiah","Adeleke","catchall+user-9197457@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262727","9197457","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Bukola","Adeliyi","catchall+user-9197458@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262728","9197458","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Alicia","Ademi","catchall+user-9197459@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262729","9197459","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Victoria","Adenegan","catchall+user-9197460@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262730","9197460","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Rosa","Adimari","catchall+user-9197461@firsthand.co","recent-alumni","","Incomplete Registration","Incomplete Registration","N/A - No Access","Oct 20, 2022","","","262731","9197461","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Jacqueline","Afriyieb","catchall+user-9197462@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262732","9197462","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 06, 2022","Madison","Agresti","catchall+user-9197463@firsthand.co","recent-alumni","","Added","Added","N/A - No Access","","","","262733","9197463","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 05, 2022","prod","test","catchall+user-9197157@firsthand.co","unknown","","Added","N/A - No Access","N/A - No Access","","","","PRODTEST","9197157","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 04, 2022","Test","Test1","tawnee+90853090955473333@firsthand.co","recent-alumni","Seed Question Test 2","Added","N/A - No Access","N/A - No Access","","","","","9196973","2022","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 04, 2022","Test","Test2","tawnee+908530473333@firsthand.co","recent-alumni","Seed Question Test 2","Added","N/A - No Access","N/A - No Access","","","","","9196974","2021","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 04, 2022","Test","Test3","tawnee+908530182101473333@firsthand.co","recent-alumni","Seed Question Test 2","Incomplete Registration","N/A - No Access","N/A - No Access","Oct 20, 2022","","","","9196975","2020","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 04, 2022","Test","Test4","tawnee+9088563555530473333@firsthand.co","alumni","Seed Question Test 2","Added","N/A - No Access","N/A - No Access","","","","","9196976","2019","","Firsthand University","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Dec 10, 2021","Tawnee","Gmail Test","catchall+user-9193163@firsthand.co","unknown","","N/A - No Access","Added","N/A - No Access","","","","","9193163","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Dec 09, 2021","Andrew","Cohen","catchall+user-9188453@firsthand.co","recent-alumni","","Live","N/A - No Access","Live","May 31, 2022","Feb 18, 2022","","","9188453","2022","Bachelor's degree","University of Rhode Island","0","0","0","","New York Metropolitan Area, USA","","","","","","No","","","","","aunt","","","","","Computer science","","","",""
"Dec 01, 2021","Kristan","Halpern","k.halpern@films.com","current","Patagonia Trek, Delta Delta Delta, First Generation, School of Liberal Arts, Firsthand Basketball, New York Alumni, Photography Students & Alumni, Cabbott Hall, Film Club","Live","N/A - No Access","Live","Jan 28, 2022","Dec 01, 2021","","","9183193","2024","","Firsthand University","0","0","0","","Paris, France","","","","","","No","","","","","","","","","","","","","https://evisors.s3.amazonaws.com/uploads/281728/Test%20Resume.txt?response-content-disposition=attachment&response-content-type=application%2Foctet-stream&AWSAccessKeyId=AKIAJMPQIKQJ7VSZ227A&Expires=1796144797&Signature=xdfOj937K3DaadqJmaMcKNczGQQ%3D",""
"Dec 01, 2021","Dustin","Nelson","catchall+user-9183004@firsthand.co","current","","Live","N/A - No Access","Live","May 17, 2022","May 17, 2022","","","9183004","2024","Bachelor of Science (BS), Bachelor's degree, Bachelor of Science (B.S.)","Winona State University, Firsthand University","0","0","0","Infobase","Brainerd, MN 56401, USA","","","","","","No","","","","","","","","","","Finance, Finance, General, Technologies","male","white","https://evisors.s3.amazonaws.com/uploads/302216/Career%20Development.png",""
"Nov 17, 2021","Test2","Advisor","catchall+user-9179205@firsthand.co","alumni","","N/A - No Access","Pending","N/A - No Access","Feb 24, 2022","","Feb 24, 2022","","9179205","2005","Bachelor of Science (B.S.)","Firsthand University","0","0","0","Infobase","Portland, OR, USA","","","","","","No","","","","","","","","","","Finance","null","null","https://evisors.s3.amazonaws.com/uploads/291958/Test%20Resume.txt",""
"Nov 16, 2021","","","tawnee+4859729384723874927@firsthand.co","unknown","","N/A - No Access","Incomplete Registration","N/A - No Access","Nov 16, 2021","","","","9179115","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Nov 16, 2021","Tawnee","Test","tawnee+eio4750985425@firsthand.co","unknown","","N/A - No Access","Incomplete Registration","N/A - No Access","Nov 16, 2021","","","","9179114","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Nov 11, 2021","Dusty","Nelson","dnelson@infobase.com","current","","Live","Penalty Box","Live","Feb 21, 2023","Jun 16, 2022","Jun 16, 2022","","9178138","2024","Bachelor of Science (BS)","Firsthand University","0","0","0","Infobase","Brainerd, MN 56401, USA","","","","","","No","2022-07-25T15:40:03.000Z","2050-01-01","","","","null","","","","","male","white","https://evisors.s3.amazonaws.com/uploads/305081/Make%20a%20Difference%20Become%20a%20Mentor.pdf",""
"Nov 10, 2021","Joanna","Bartell","catchall+user-9177640@firsthand.co","prospective","Delta Delta Delta, French Club, Dallas, Computer Science Students & Alums, Cabbott Hall, Athletes, spanish club, Corporate Sponsorship","Live","N/A - No Access","Live","Nov 10, 2021","Nov 10, 2021","","","9177640","2029","","Firsthand University","0","0","0","","Exeter, NH 03833, USA","","","","","","No","","","","","","","","","","","female","white","https://evisors.s3.amazonaws.com/uploads/279984/Source%20Quickstart%20Guide-%20Emmaus%20College.docx?response-content-disposition=attachment&response-content-type=application%2Foctet-stream&AWSAccessKeyId=AKIAJMPQIKQJ7VSZ227A&Expires=1794320747&Signature=GWdf3Nafo9MIoEUl7Ua8jXTscOU%3D",""
